,book_fwd_1d,book_fwd_5d,book_fwd_20d,psq_fwd_1d,psq_fwd_5d,soxs_fwd_1d,soxs_fwd_5d,smh_fwd_1d,smh_fwd_5d,top10_fwd_1d,top10_fwd_5d,top10_fwd_20d,bottom10_fwd_1d,bottom10_fwd_5d,bottom10_fwd_20d,universe_fwd_1d,universe_fwd_5d,universe_fwd_20d,spread_fwd_1d,spread_fwd_5d,spread_fwd_20d,psq_fwd_20d,soxs_fwd_20d,smh_fwd_20d
score_top10_trl_20d,0.17252070129784716,0.4025886240198731,0.33591872454378163,-0.1452845595946149,-0.4818268459193983,-0.2512853659351811,-0.562370395322389,0.22066126531901026,0.5156901078206727,0.11829319550175807,0.47873632080351436,0.3975924287037869,0.08736462924303798,0.4261144195249549,0.10927445624126124,0.13994958974621854,0.465683554176575,0.2377206388817089,0.025210511487157996,0.1860310727355464,0.4382944898850895,-0.08483378148791929,-0.21237947084009323,0.3688199557536433
score_bottom10_trl_1d,0.10069287586077477,0.13577278022253986,0.1590106411922014,-0.06684917259614846,-0.1873522203548839,-0.08727715615796151,-0.24721351502036937,0.08423769768233846,0.22104132742135782,0.07370936824209597,0.11532294695269409,0.24291549505000012,0.07848146265141896,0.2532799510189123,0.3016893332633953,0.07688388937918254,0.16907314160099396,0.24942642137831278,-0.03162351932012057,-0.23189410547704553,-0.01681753925101712,-0.2676607460300921,-0.2022192616822298,0.3014895428245073
score_bottom10_trl_5d,0.1666851879969471,0.10675599938805393,0.18026976934869404,-0.14141811714621258,-0.10947569227857838,-0.12729274454203476,-0.05457052249553056,0.1415421634139315,0.16487499650903228,0.148797163967063,0.0695587143001546,0.23916431257679846,0.21966386120831977,0.23595685052651988,0.2567195391978422,0.17340034687262068,0.14366659631517623,0.24284980319253005,-0.18438103047022047,-0.29268226568891514,0.032276775783288345,-0.23426252206085302,-0.09581214192616368,0.2310535004912558
score_bottom10_trl_20d,0.14643536868271365,0.04163267351921997,0.07855616716228683,-0.13845939244620514,0.0036757602402202826,-0.06732708566402007,0.1092167478293371,0.06327964617168931,-0.014839134177225611,0.158380869563895,-0.045202244931988086,0.12303466824716044,0.1528273093224322,-0.02083407904534837,0.01834163417885326,0.14916886315465913,-0.007922146928609817,0.08635145129332979,-0.03683186595968403,-0.05320137152680682,0.15437491229498013,-0.10351781116943104,0.08919361487037702,-0.010068552653866254
score_universe_trl_1d,-0.29884429111981564,-0.3490589772710718,-0.39598403405445903,0.2579534372218099,0.2700931428244607,0.2773632395708753,0.1877552114974406,-0.2664975747019073,-0.3021207700842705,-0.24145709595317105,-0.24232352916680253,-0.3226102675555448,-0.2587032620679435,-0.2947609862659192,-0.18718912631998688,-0.27744043131515683,-0.28598153919993313,-0.2712578901462731,0.10676908413738295,0.0510905540746255,-0.2362812449815107,0.16696270513395395,0.01170904881100065,-0.21966364381167947
score_universe_trl_5d,-0.29516026294881503,-0.34134657382995187,-0.38747793629338,0.25416638796974805,0.2604217072998914,0.2742495242506876,0.18043477952071554,-0.2628485875799534,-0.2932258222812088,-0.23832750276801637,-0.23342702847997193,-0.31227156785612126,-0.254715435246593,-0.28487279318922004,-0.1811439488055865,-0.2738537809840927,-0.2761229310053524,-0.26315274133526073,0.1041357596832947,0.050929581354933605,-0.2287652511596691,0.16149904646351673,0.009360324554471907,-0.212691413904492
score_universe_trl_20d,-0.2830180553839928,-0.3259984670495726,-0.3723010275830431,0.24316771166763693,0.2425960835472114,0.2632474074856457,0.1666670835419431,-0.251407063544886,-0.27678421633562145,-0.22829805966707065,-0.2161752963538928,-0.2948580514263411,-0.243982782245809,-0.2670496002077855,-0.1691406797069318,-0.26312806477006573,-0.25803238310854437,-0.24748949774083293,0.09972675548203655,0.05310024565508699,-0.21831249852080972,0.14868382058364243,0.0015414551840663765,-0.19731884676542655
score_held_trl_1d,-0.28578201758427607,-0.33155427818721767,-0.3223506744434707,0.24260546382970163,0.37280555232630014,0.23987644783704784,0.3109532702731261,-0.24611294765020417,-0.37158820558967626,-0.33061754818869993,-0.25553079586268335,-0.2981353377310459,-0.24201724364708668,-0.4606959641501812,-0.37731462347745487,-0.27278866840114996,-0.38851601960659166,-0.3577925649549054,-0.07470919400455334,0.3291800172177846,0.029175048989680125,0.2892123202387392,0.0792141760980597,-0.3520673624057861
score_held_trl_5d,-0.3552525548416285,-0.1503420881333957,-0.16357569244633455,0.3800521298251216,0.05782256410737788,0.2929686126922938,-0.1327530442733507,-0.33598950559218693,-0.06838087893288304,-0.39062196021831247,-0.057667254451073416,-0.003381498693753758,-0.42954043101894085,-0.31054033627975797,-0.07871116565869725,-0.4044592548484711,-0.20051659719758225,-0.08497093155338273,0.1944178906207808,0.4537531944928305,0.0905007860093682,-0.024629914492461883,-0.27033417536932125,0.055679795678549894
score_held_trl_20d,-0.2698660316242132,-0.10432957415110664,-0.08111908838075421,0.3243960469477294,0.048056944199793804,0.24384679345209248,-0.1272470217690242,-0.2771826047595236,-0.023759491681095625,-0.3606768421074275,-0.07706940978298162,0.018843038776560187,-0.3372189749425737,-0.2231448619566334,0.031174887714155212,-0.34839983386996454,-0.16670977881887064,-0.010084195279280143,0.06259420936360915,0.25394824544596023,-0.010720800645475283,-0.13111258477130897,-0.25194421040724124,0.12976157284388343
